tipo,numero,titulo,descripcion,comentarios
Pull Request,4669,[18.0][IMP] l10n_es_aeat_mod190: Add account_tax_template_p_irpf24 to tax mapping,"Add ""24% Ret IRPF"" to tax mapping for field numbers 15 and 16.

Cuando esté fusionado en 18.0 lo llevo a 17.0

¿@rafaelbn @Shide @pedrobaeza @ArantxaSudon podéis revisarlo? Gracias

MT-13024 @moduon","Los tests fallan por el módulo `l10n_es_atc_mod420`. Error de fechas https://github.com/OCA/l10n-spain/actions/runs/20652855269/job/59300462804#step:8:1311, me parece que los tests no son correctos si al cambiar de año dan error. [SEP] > Añade por favor en los tests dicho impuesto para verificar las casillas - que cambiarán -, y así detectar si en el futuro cambian los XML-IDs, que salte el error.

Hecho. Gracias. [SEP] What a great day to merge this nice PR. Let's do it!
Prepared branch [18.0-ocabot-merge-pr-4669-by-pedrobaeza-bump-patch](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4669-by-pedrobaeza-bump-patch), awaiting test results. [SEP] Congratulations, your PR was merged at a1afcd8d78181a09b94868b0e103a46936d468f7. Thanks a lot for contributing to OCA. ❤️"
Pull Request,4668, [18.0][FIX] l10n_es_aeat_sii_oca: allow deletion when aeat_state is False,"Fixes invoice deletion for records created before `l10n_es_aeat_sii_oca` module activation.

Previously, invoices created before activating `l10n_es_aeat_sii_oca` had `aeat_state = False` and couldn't be deleted. Now deletion is allowed when `aeat_state` is either `'not_sent'` or `False`.","Hi @pedrobaeza,
some modules you are maintaining are being modified, check this out! [SEP] Hey, thanks for contributing! Proceeding to merge this for you.
Prepared branch [18.0-ocabot-merge-pr-4668-by-pedrobaeza-bump-patch](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4668-by-pedrobaeza-bump-patch), awaiting test results. [SEP] Congratulations, your PR was merged at fdf41b11a53eec1565f7f2694a68aeb8df938e6a. Thanks a lot for contributing to OCA. ❤️"
Pull Request,4667,[17.0][FIX] l10n_es_aeat_sii_oca: allow deletion when aeat_state is False,"Fixes invoice deletion for records created before `l10n_es_aeat_sii_oca` module activation.

Previously, invoices created before activating `l10n_es_aeat_sii_oca` had `aeat_state = False` and couldn't be deleted. Now deletion is allowed when `aeat_state` is either `'not_sent'` or `False`.","Hi @pedrobaeza,
some modules you are maintaining are being modified, check this out! [SEP] What a great day to merge this nice PR. Let's do it!
Prepared branch [17.0-ocabot-merge-pr-4667-by-pedrobaeza-bump-patch](https://github.com/OCA/l10n-spain/commits/17.0-ocabot-merge-pr-4667-by-pedrobaeza-bump-patch), awaiting test results. [SEP] Congratulations, your PR was merged at 465965a147f26dc23bc164f14ac11e0e45b5679e. Thanks a lot for contributing to OCA. ❤️"
Pull Request,4665,"[15.0][ADD] payment_redsys: Google Pay, Apple Pay, etc.","Si en el contrato con Redsys se tiene habilitado el pago con Google Pay y Apple Pay, permite que su muestren estas alternativas de pago bajo el pago por tarjeta.",
Pull Request,4664,[17.0][BKP][FIX] l10n_es_aeat_mod123: Tax 'Retenciones IRPF 19% (Compra consejero de sociedad)' added to tax mapping,"Backport de https://github.com/OCA/l10n-spain/pull/4660

MT-12991 @moduon @EmilioPascual @pedrobaeza","On my way to merge this fine PR!
Prepared branch [17.0-ocabot-merge-pr-4664-by-pedrobaeza-bump-patch](https://github.com/OCA/l10n-spain/commits/17.0-ocabot-merge-pr-4664-by-pedrobaeza-bump-patch), awaiting test results. [SEP] This PR has the `approved` label and has been created more than 5 days ago. It should therefore be ready to merge by a maintainer (or a PSC member if the concerned addon has no declared maintainer). 🤖 [SEP] Congratulations, your PR was merged at 174522360a73a6f8b1007ea5e2703401626f0456. Thanks a lot for contributing to OCA. ❤️"
Pull Request,4663,[18.0] [FIX] l10n_es_verifactu_oca: Fix report layout conflict with stock picking address,"El cambio para mover el QR al encabezado del informe provocó que aparezca este bloque en el el report ""stock.report_picking"".
Origen del error: https://github.com/OCA/l10n-spain/pull/4384
Línea:
https://github.com/OCA/l10n-spain/blob/84ac9d1e30b8c561bc549c324195743a278d1f29/l10n_es_verifactu_oca/views/report_invoice.xml#L15-L18

Para replicar el error, imprimir albarán en estado ""Ready""
<img width=""1258"" height=""679"" alt=""image"" src=""https://github.com/user-attachments/assets/ffd868a0-22ef-4d87-9a18-80ff9e3882db"" />
<img width=""779"" height=""383"" alt=""image"" src=""https://github.com/user-attachments/assets/89c37573-7fa2-4454-a393-607bf7ae106f"" />

Después del fix:
<img width=""789"" height=""449"" alt=""image"" src=""https://github.com/user-attachments/assets/40d439ff-e79c-4b65-96f1-64531068bc23"" />
","@pedrobaeza @almumu [SEP] > En este módulo no se puede depender de `stock`. Mira si existe otra forma de arreglarlo sin requerir esa dependencia. Por otro lado, mira de que no se cambie README/index.html

Vale! Ahora lo intento [SEP] > En este módulo no se puede depender de `stock`. Mira si existe otra forma de arreglarlo sin requerir esa dependencia. Por otro lado, mira de que no se cambie README/index.html

En teoría, debería ser suficiente añadiendo el t-if=""address"" de la vista original de Odoo

        <div t-if=""address"" t-attf-class=""address row mb-4"" title=""This block is not always present depending on the printed document."">

https://github.com/odoo/odoo/blob/376c36336b4a2bd01c9cb9b2594abee0713bcf51/addons/web/views/report_templates.xml#L280

Con esto ya no aparece el bloque ""Address block"" [SEP] On my way to merge this fine PR!
Prepared branch [18.0-ocabot-merge-pr-4663-by-pedrobaeza-bump-patch](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4663-by-pedrobaeza-bump-patch), awaiting test results. [SEP] Congratulations, your PR was merged at 046cdd85ee6296f5e4002c7e9e3261923f6b1f45. Thanks a lot for contributing to OCA. ❤️ [SEP] @RicardCForgeFlow Creo que esto no se llevó a la V17. Podríais llevarlo/revisarlo?

@pedrobaeza @AaronHForgeFlow @LoisRForgeFlow 

Gracias por la aportación. [SEP] > @RicardCForgeFlow Creo que esto no se llevó a la V17. Podríais llevarlo/revisarlo?
> 
> @pedrobaeza @AaronHForgeFlow @LoisRForgeFlow
> 
> Gracias por la aportación.

Hola @HaraldPanten ahora he hecho el cambio para la v17: https://github.com/OCA/l10n-spain/pull/4687

Para la v16 no es necesario, ya que no existe el bloque ""Address block"" [SEP] > #4687

Perfecto! Muchas gracias por la aportación."
Pull Request,4662,[16.0][FIX] l10n_es_aeat_sii_oca: allow deletion when aeat_state is False,"Fixes invoice deletion for records created before `l10n_es_aeat_sii_oca` module activation.

Previously, invoices created before activating `l10n_es_aeat_sii_oca` had `aeat_state = False` and couldn't be deleted. Now deletion is allowed when `aeat_state` is either `'not_sent'` or `False`.","Hi @pedrobaeza,
some modules you are maintaining are being modified, check this out! [SEP] > Si se tiene desactivado el SII, no debe haber facturas con `aeat_state` distinto de `not_sent`, así que es algo específico de esa instancia donde tenéis el problema, pero este cambio no tiene demasiado sentido para mí ahora mismo.
> 
> ¿Cuál es el caso de uso?

Hola @pedrobaeza 
El problema es que para las facturas que se crearon **antes** de activar el módulo `l10n_es_aeat_sii_oca`, el campo `aeat_state` aparece vacío en lugar de `not_sent` y no deja eliminarlas.

¿Es correcto este comportamiento?

Igual lo mejor es modificar el campo `aeat_state` de las facturas que se crearon **antes** de activar el módulo `l10n_es_aeat_sii_oca` con una acción de servidor en nuestro caso. [SEP] Entendido el problema. Entonces cambia el filtered a que sea `rec.aeat_state not in [""not_sent"", False]`. [SEP] > Entendido el problema. Entonces cambia el filtered a que sea `rec.aeat_state not in [""not_sent"", False]`.

@pedrobaeza buena idea. Acabo de subir los cambios. [SEP] What a great day to merge this nice PR. Let's do it!
Prepared branch [16.0-ocabot-merge-pr-4662-by-pedrobaeza-bump-patch](https://github.com/OCA/l10n-spain/commits/16.0-ocabot-merge-pr-4662-by-pedrobaeza-bump-patch), awaiting test results. [SEP] Congratulations, your PR was merged at cb464963d188c069c266c54ba6a85309e54870c2. Thanks a lot for contributing to OCA. ❤️ [SEP] > /ocabot merge patch
> 
> ¿Puedes llevarlo a versiones superiores?

Si."
Pull Request,4661,[18.0][ADD] website_sale_insurance_caser,"Depends on:

- [ ] https://github.com/OCA/l10n-spain/pull/4646

@tecnativa TT58928
@carlosdauden @sergio-teruel @pilarvargas-tecnativa @eduezerouali-tecnativa @carlos-lopez-tecnativa Please review it if you can, thanks",
Pull Request,4660,[18.0][FIX] l10n_es_aeat_mod123: Tax 'Retenciones IRPF 19% (Compra consejero de sociedad)' added to tax mapping,"Las Retenciones IRPF 19% no se han metido en el mapeo de impuestos como en v16: https://github.com/OCA/l10n-spain/pull/3625

Cuando esté fusionado hago cherry-pick a la 17

MT-12991 @moduon @EmilioPascual @pedrobaeza porfa, revisad si queréis 😄 ","¿Puedes por favor llevarlo a la 17 también? [SEP] @pedrobaeza , lo vamos a llevar a todas las versiones ;-)

> Cuando esté fusionado hago cherry-pick a la 17 [SEP] Hey, thanks for contributing! Proceeding to merge this for you.
Prepared branch [18.0-ocabot-merge-pr-4660-by-pedrobaeza-bump-patch](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4660-by-pedrobaeza-bump-patch), awaiting test results. [SEP] Congratulations, your PR was merged at 84ac9d1e30b8c561bc549c324195743a278d1f29. Thanks a lot for contributing to OCA. ❤️"
Pull Request,4659,[16.0][FIX] l10n_es_verifactu_oca: better matching an exception control in responses. Pending cherry-pick for macrodata computation,"- mejora el matching de las respuestas https://github.com/OCA/l10n-spain/pull/4378#discussion_r2482471388 y además controla excepciones. En caso de que durante el procesamiento de las respuestas diera por ejemplo un errror de python en alguna de las facturas, se guarda en la mensajería de la propia factura, similar a esto.
<img width=""1825"" height=""285"" alt=""image"" src=""https://github.com/user-attachments/assets/52303e1a-4eb7-4c09-b558-82bcb1361189"" />

o si no se envía porque una de las facturas del bloque que se está enviando no está cumpliendo el esquema, muestra el error que devuelve AEAT, aunque AEAT no especifica cual de las facturas es la que no cumple, pero al menos se sabe lo que está pasando
<img width=""1809"" height=""290"" alt=""image"" src=""https://github.com/user-attachments/assets/6360a59b-12a4-4964-9e14-a72b35299e2f"" />



- aplicado cherry-pick de https://github.com/OCA/l10n-spain/pull/4602","@pedrobaeza 
cuando se mergee este ya se podría eliminar el commit https://github.com/OCA/l10n-spain/pull/4378/commits/625d706d74df3dda6147a8f9982beb95bf803964  del PR  https://github.com/OCA/l10n-spain/pull/4378 de l10n_es_verifactu_pos_oca
"
Pull Request,4658,[18.0][FIX] l10n_es_partner: Force context to calculate complete_name with comercial,"complete_name is the field used to sort res.partner, but when calculated without context, the stored value ignored the sales rep name, producing an inconsistent visual order in the tree views when sorting by contact. The context is forced during the compute to include the sales rep in companies and contacts. In addition, a migration script is added to recalculate the affected records as it is a stored field.

@tecnativa TT59646

@pedrobaeza @victoralmau please review","Hi @pedrobaeza,
some modules you are maintaining are being modified, check this out! [SEP] https://github.com/odoo/odoo/blob/2dc9529af127ed4b2d451059b6ab9c83778c7814/odoo/addons/base/models/res_partner.py#L395 [SEP] Comprueba CI. @carlosdauden como tú estuviste cacharreando con esto, tal vez puedes dar pistas [SEP] > Comprueba CI. @carlosdauden como tú estuviste cacharreando con esto, tal vez puedes dar pistas

Te lo cuento, si he revisado y seguro que el error del orden también está en 17.0. El tema es que en 16.0 el order era por display_name y a partir de 17.0 el order es por complete_name. Esa es la diferencia fundamental.

https://github.com/odoo/odoo/blob/bb60d831a7cdb0606c1baae9a8985b2fdb7dc15b/odoo/addons/base/models/res_partner.py#L179

Por que no ordena bien? por que lo que vemos en pantalla es el display_name con el comercial calculado pero realmente el complete_name no se estaba calculando con el comercial (de ahí el error de los test que espera que siga sin calcularse).

Es correcto que el complete_name siga sin calcularse? No, por que entonces el orden en las vistas no será el correcto visualmente.

El test que hay ahora mismo como digo espera que se calcule el display_name con el comercial pero que el complete_name no se calcule. Por lo tanto hay que modificar el test.

Al añadir el contexto al compute que se alimenta del método _get_complete_name SI añade el comercial y el orden se corresponde con lo visual (display_name) pero claro, el test ya no es correcto. [SEP] Vale, pero recuerdo que @carlosdauden tocó eso. A ver si nos puede dar pistas o nos descarta que tenga que ver. [SEP] /ocabot merge nobump [SEP] Hey, thanks for contributing! Proceeding to merge this for you.
Prepared branch [18.0-ocabot-merge-pr-4658-by-pedrobaeza-bump-nobump](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4658-by-pedrobaeza-bump-nobump), awaiting test results. [SEP] Congratulations, your PR was merged at 3dcc7dd0d35d4e65db46332557db0354dd17f104. Thanks a lot for contributing to OCA. ❤️ [SEP] Only 19 fw-port pending."
Pull Request,4656,[18.0][MIG] l10n_es_pos_sii: Migration to version 18.0,"Migración estándar, a partir de https://github.com/OCA/l10n-spain/pull/4450
@Tecnativa TT59666","/ocabot migration l10n_es_pos_sii [SEP] Listo para revisión [SEP] Parece que el CI está caído por la imagen de postgres, en un rato lo vuelvo a lanzar [SEP] /ocabot merge nobump [SEP] Hey, thanks for contributing! Proceeding to merge this for you.
Prepared branch [18.0-ocabot-merge-pr-4656-by-pedrobaeza-bump-nobump](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4656-by-pedrobaeza-bump-nobump), awaiting test results. [SEP] Congratulations, your PR was merged at 68807f45a87a317e10d271b0e1b783ed470f4b65. Thanks a lot for contributing to OCA. ❤️"
Pull Request,4655,[18.0][IMP] l10n_es_verifactu_oca: Invoice cancellation,"Forward-port de #4548 y #4636

- Permite la anulación de facturas en verifactu, con la posibilidad de indicar un motivo opcional de cancelación a nivel interno.
- Añade nuevos estados
- Se han refactorizado los tests para unificar métodos que se repetían.

@Tecnativa ","/ocabot merge minor [SEP] On my way to merge this fine PR!
Prepared branch [18.0-ocabot-merge-pr-4655-by-pedrobaeza-bump-minor](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4655-by-pedrobaeza-bump-minor), awaiting test results. [SEP] @pedrobaeza your merge command was aborted due to failed check(s), which you can inspect on [this commit of 18.0-ocabot-merge-pr-4655-by-pedrobaeza-bump-minor](https://github.com/OCA/l10n-spain/commits/ffdf47d200bee8f9170bfad477705a941b926829).

After fixing the problem, you can re-issue a merge command. Please refrain from merging manually as it will most probably make the target branch red. [SEP] /ocabot merge minor [SEP] On my way to merge this fine PR!
Prepared branch [18.0-ocabot-merge-pr-4655-by-pedrobaeza-bump-minor](https://github.com/OCA/l10n-spain/commits/18.0-ocabot-merge-pr-4655-by-pedrobaeza-bump-minor), awaiting test results. [SEP] Congratulations, your PR was merged at 10d2830d6dd464a33cc3fbf445d51eca1261b2e0. Thanks a lot for contributing to OCA. ❤️"
